201406,Exports,3004,AU,Goods,13194336,F
201406,Imports,3004,AU,Goods,44051548,F
201406,Exports,3005,AU,Goods,410275,F
201406,Imports,3005,AU,Goods,351719,F
201406,Exports,3006,AU,Goods,158236,F
201406,Imports,3006,AU,Goods,860598,F
201406,Exports,3101,AU,Goods,15206,F
201406,Imports,3101,AU,Goods,221655,F
201406,Exports,3102,AU,Goods,238259,F
201406,Imports,3102,AU,Goods,1320408,F
201406,Imports,3104,AU,Goods,12520,F
201406,Exports,3105,AU,Goods,29824,F
201406,Imports,3105,AU,Goods,12570658,F
201406,Imports,3201,AU,Goods,1240,F
201406,Exports,3202,AU,Goods,12411,F
201406,Imports,3202,AU,Goods,250200,F
201406,Imports,3203,AU,Goods,86951,F
201406,Exports,3204,AU,Goods,62254,F
201406,Imports,3204,AU,Goods,1263186,F
201406,Imports,3205,AU,Goods,149076,F
201406,Exports,3206,AU,Goods,8635,F
201406,Imports,3206,AU,Goods,3478155,F
201406,Exports,3207,AU,Goods,195834,F
201406,Imports,3207,AU,Goods,130231,F
201406,Exports,3208,AU,Goods,3713122,F
201406,Imports,3208,AU,Goods,8506176,F
201406,Exports,3209,AU,Goods,539148,F
201406,Imports,3209,AU,Goods,1007728,F
201406,Exports,3210,AU,Goods,46946,F
201406,Imports,3210,AU,Goods,198582,F
201406,Imports,3211,AU,Goods,13714,F
201406,Exports,3212,AU,Goods,25359,F
201406,Imports,3212,AU,Goods,413929,F
201406,Exports,3213,AU,Goods,135,F
201406,Imports,3213,AU,Goods,196057,F
201406,Exports,3214,AU,Goods,85730,F
201406,Imports,3214,AU,Goods,3033397,F
201406,Exports,3215,AU,Goods,2783142,F
201406,Imports,3215,AU,Goods,2380094,F
201406,Exports,3301,AU,Goods,819464,F
201406,Imports,3301,AU,Goods,662103,F
201406,Exports,3302,AU,Goods,93152,F
201406,Imports,3302,AU,Goods,3624470,F
201406,Exports,3303,AU,Goods,823737,F
201406,Imports,3303,AU,Goods,713019,F
201406,Exports,3304,AU,Goods,5361225,F
201406,Imports,3304,AU,Goods,5905615,F
201406,Exports,3305,AU,Goods,829597,F
201406,Imports,3305,AU,Goods,6556650,F
201406,Exports,3306,AU,Goods,396477,F
201406,Imports,3306,AU,Goods,894832,F
201406,Exports,3307,AU,Goods,428173,F
201406,Imports,3307,AU,Goods,3921526,F
201406,Exports,3401,AU,Goods,1038511,F
201406,Imports,3401,AU,Goods,3075547,F
201406,Exports,3402,AU,Goods,15447737,F
201406,Imports,3402,AU,Goods,13602833,F
201406,Exports,3403,AU,Goods,1014396,F
201406,Imports,3403,AU,Goods,2219710,F
201406,Exports,3404,AU,Goods,46427,F
201406,Imports,3404,AU,Goods,376235,F
201406,Exports,3405,AU,Goods,246484,F
201406,Imports,3405,AU,Goods,786472,F
201406,Exports,3406,AU,Goods,65429,F
201406,Imports,3406,AU,Goods,437240,F
201406,Exports,3407,AU,Goods,1,F
201406,Imports,3407,AU,Goods,87130,F
201406,Exports,3501,AU,Goods,2033543,F
201406,Exports,3502,AU,Goods,5766855,F
201406,Imports,3502,AU,Goods,435519,F
201406,Exports,3503,AU,Goods,2780473,F
201406,Imports,3503,AU,Goods,500423,F
201406,Exports,3504,AU,Goods,332579,F
201406,Imports,3504,AU,Goods,18080,F
201406,Exports,3505,AU,Goods,17153,F
201406,Imports,3505,AU,Goods,951759,F
201406,Exports,3506,AU,Goods,810909,F
201406,Imports,3506,AU,Goods,4278457,F
201406,Exports,3507,AU,Goods,88770,F
201406,Imports,3507,AU,Goods,224427,F
201406,Exports,3602,AU,Goods,2060,F
201406,Imports,3602,AU,Goods,55660,F
201406,Imports,3603,AU,Goods,135026,F
201406,Imports,3604,AU,Goods,224037,F
201406,Imports,3605,AU,Goods,2773,F
201406,Exports,3606,AU,Goods,4687,F
201406,Imports,3606,AU,Goods,375667,F
201406,Exports,3701,AU,Goods,35788,F
201406,Imports,3701,AU,Goods,10971,F
201406,Imports,3702,AU,Goods,4324,F
201406,Imports,3703,AU,Goods,33226,F
201406,Exports,3704,AU,Goods,1,F
201406,Imports,3704,AU,Goods,3189,F
201406,Exports,3705,AU,Goods,15904,F
