201406,Imports,3301,AE,Goods,194,F
201406,Imports,3302,AE,Goods,321,F
201406,Imports,3303,AE,Goods,210044,F
201406,Exports,3304,AE,Goods,51139,F
201406,Imports,3304,AE,Goods,3910,F
201406,Imports,3305,AE,Goods,24350,F
201406,Imports,3306,AE,Goods,2130,F
201406,Exports,3307,AE,Goods,412711,F
201406,Imports,3307,AE,Goods,5382,F
201406,Imports,3401,AE,Goods,3875,F
201406,Imports,3402,AE,Goods,266,F
201406,Imports,3403,AE,Goods,56402,F
201406,Imports,3503,AE,Goods,1893,F
201406,Exports,3505,AE,Goods,1153,F
201406,Exports,3506,AE,Goods,1712,F
201406,Imports,3506,AE,Goods,562,F
201406,Imports,3606,AE,Goods,33367,F
201406,Exports,3808,AE,Goods,1562,F
201406,Imports,3811,AE,Goods,38274,F
201406,Imports,3819,AE,Goods,2476,F
201406,Imports,3901,AE,Goods,12010209,F
201406,Imports,3902,AE,Goods,1762161,F
201406,Imports,3905,AE,Goods,104185,F
201406,Imports,3906,AE,Goods,39555,F
201406,Imports,3907,AE,Goods,196078,F
201406,Imports,3916,AE,Goods,12918,F
201406,Exports,3917,AE,Goods,190,F
201406,Imports,3917,AE,Goods,2856,F
201406,Imports,3919,AE,Goods,22061,F
201406,Imports,3920,AE,Goods,1031881,F
201406,Imports,3921,AE,Goods,331,F
201406,Exports,3923,AE,Goods,72,F
201406,Imports,3923,AE,Goods,2729,F
201406,Exports,3924,AE,Goods,839,F
201406,Imports,3924,AE,Goods,6280,F
201406,Exports,3925,AE,Goods,2909,F
201406,Exports,3926,AE,Goods,30360,F
201406,Imports,3926,AE,Goods,1253,F
201406,Imports,4002,AE,Goods,33338,F
201406,Exports,4004,AE,Goods,1500,F
201406,Imports,4008,AE,Goods,6976,F
201406,Imports,4009,AE,Goods,175,F
201406,Exports,4011,AE,Goods,500,F
201406,Exports,4016,AE,Goods,36843,F
201406,Imports,4016,AE,Goods,2885,F
201406,Imports,4202,AE,Goods,35484,F
201406,Imports,4203,AE,Goods,2057,F
201406,Exports,4407,AE,Goods,1658505,F
201406,Exports,4418,AE,Goods,1507698,F
201406,Exports,4419,AE,Goods,1500,F
201406,Exports,4806,AE,Goods,1855,F
201406,Imports,4809,AE,Goods,73,F
201406,Exports,4811,AE,Goods,2523,F
201406,Imports,4811,AE,Goods,205,F
201406,Exports,4817,AE,Goods,100,F
201406,Imports,4817,AE,Goods,1276,F
201406,Imports,4818,AE,Goods,3143,F
201406,Exports,4819,AE,Goods,57443,F
201406,Imports,4819,AE,Goods,3453,F
201406,Imports,4820,AE,Goods,11,F
201406,Exports,4821,AE,Goods,37918,F
201406,Imports,4821,AE,Goods,2042,F
201406,Exports,4823,AE,Goods,4808,F
201406,Imports,4823,AE,Goods,13231,F
201406,Exports,4901,AE,Goods,2881,F
201406,Imports,4901,AE,Goods,126899,F
201406,Exports,4911,AE,Goods,124867,F
201406,Imports,4911,AE,Goods,1710,F
201406,Imports,5007,AE,Goods,2105,F
201406,Exports,5101,AE,Goods,147098,F
201406,Imports,5405,AE,Goods,218645,F
201406,Imports,5407,AE,Goods,1224993,F
201406,Exports,5512,AE,Goods,11586,F
201406,Imports,5513,AE,Goods,1138,F
201406,Exports,5516,AE,Goods,2061,F
