201406,Imports,6914,ID,Goods,11567,F
201406,Imports,7005,ID,Goods,2036576,F
201406,Imports,7006,ID,Goods,709,F
201406,Imports,7007,ID,Goods,172222,F
201406,Exports,7009,ID,Goods,2999,F
201406,Imports,7009,ID,Goods,61540,F
201406,Imports,7010,ID,Goods,14519,F
201406,Imports,7013,ID,Goods,7283,F
201406,Imports,7018,ID,Goods,368,F
201406,Imports,7019,ID,Goods,17222,F
201406,Imports,7020,ID,Goods,67,F
201406,Imports,7101,ID,Goods,1312,F
201406,Imports,7113,ID,Goods,46777,F
201406,Imports,7116,ID,Goods,1597,F
201406,Imports,7117,ID,Goods,33620,F
201406,Exports,7204,ID,Goods,3575690,F
201406,Imports,7208,ID,Goods,758694,F
201406,Imports,7213,ID,Goods,129627,F
201406,Imports,7214,ID,Goods,198507,F
201406,Imports,7216,ID,Goods,180527,F
201406,Imports,7217,ID,Goods,778803,F
201406,Imports,7219,ID,Goods,27526,F
201406,Exports,7229,ID,Goods,357,F
201406,Imports,7229,ID,Goods,70865,F
201406,Imports,7304,ID,Goods,141725,F
201406,Exports,7307,ID,Goods,39,F
201406,Imports,7307,ID,Goods,4235,F
201406,Imports,7308,ID,Goods,725876,F
201406,Imports,7312,ID,Goods,427860,F
201406,Imports,7313,ID,Goods,30600,F
201406,Imports,7314,ID,Goods,47145,F
201406,Exports,7318,ID,Goods,1285,F
201406,Imports,7318,ID,Goods,31050,F
201406,Imports,7320,ID,Goods,38661,F
201406,Imports,7323,ID,Goods,17186,F
201406,Imports,7324,ID,Goods,26109,F
201406,Exports,7325,ID,Goods,183487,F
201406,Exports,7326,ID,Goods,884558,F
201406,Imports,7326,ID,Goods,31984,F
201406,Exports,7403,ID,Goods,430263,F
201406,Imports,7419,ID,Goods,3171,F
201406,Imports,7508,ID,Goods,122,F
201406,Exports,7601,ID,Goods,2858394,F
201406,Exports,7602,ID,Goods,89169,F
201406,Imports,7604,ID,Goods,19769,F
201406,Imports,7605,ID,Goods,126509,F
201406,Imports,7606,ID,Goods,177238,F
201406,Imports,7607,ID,Goods,5703,F
201406,Imports,7610,ID,Goods,11709,F
201406,Imports,7615,ID,Goods,1276,F
201406,Imports,7616,ID,Goods,114789,F
201406,Imports,7907,ID,Goods,51,F
201406,Imports,8203,ID,Goods,17786,F
201406,Exports,8205,ID,Goods,5437,F
201406,Imports,8205,ID,Goods,2267,F
201406,Exports,8207,ID,Goods,1831,F
201406,Imports,8207,ID,Goods,9475,F
201406,Exports,8208,ID,Goods,9026,F
201406,Imports,8208,ID,Goods,68305,F
201406,Exports,8211,ID,Goods,2099,F
