201406,Imports,6115,AE,Goods,5,F
201406,Imports,6109,FI,Goods,2240,F
201406,Imports,9405,IN,Goods,295572,F
201406,Exports,6117,AE,Goods,705,F
201406,Imports,6110,FI,Goods,1551,F
201406,Imports,9406,IN,Goods,245,F
201406,Imports,6203,AE,Goods,961,F
201406,Imports,6115,FI,Goods,1554,F
201406,Imports,9503,IN,Goods,62821,F
201406,Imports,6204,AE,Goods,1677,F
201406,Imports,6202,FI,Goods,4532,F
201406,Imports,9504,IN,Goods,21519,F
201406,Exports,6205,AE,Goods,309,F
201406,Imports,6203,FI,Goods,853,F
201406,Imports,9505,IN,Goods,18486,F
201406,Imports,6207,AE,Goods,465,F
201406,Imports,6204,FI,Goods,554,F
201406,Exports,9506,IN,Goods,4390,F
201406,Exports,6208,AE,Goods,789,F
201406,Imports,6206,FI,Goods,494,F
201406,Imports,9506,IN,Goods,700061,F
201406,Imports,8511,IL,Goods,1045,F
201406,Imports,8513,IL,Goods,91,F
201406,Exports,8516,IL,Goods,897,F
201406,Imports,8516,IL,Goods,897,F
201406,Exports,8517,IL,Goods,23889,F
201406,Imports,8517,IL,Goods,730698,F
201406,Imports,8518,IL,Goods,4182,F
201406,Imports,8521,IL,Goods,2530,F
201406,Exports,8523,IL,Goods,10297,F
201406,Imports,8523,IL,Goods,34505,F
201406,Exports,8525,IL,Goods,6250,F
201406,Imports,8525,IL,Goods,61751,F
201406,Imports,8526,IL,Goods,4071,F
201406,Exports,8529,IL,Goods,120674,F
201406,Imports,8529,IL,Goods,192204,F
201406,Exports,8504,LA,Goods,4428,F
201406,Exports,8507,LA,Goods,1096,F
201406,Exports,8517,LA,Goods,96003,F
201406,Exports,8518,LA,Goods,8935,F
201406,Exports,8525,LA,Goods,30731,F
201406,Exports,8528,LA,Goods,209,F
201406,Exports,8529,LA,Goods,21088,F
201406,Exports,8536,LA,Goods,3460,F
201406,Exports,8538,LA,Goods,64881,F
201406,Exports,8542,LA,Goods,24266,F
201406,Exports,9503,LA,Goods,9000,F
201406,Exports,201,LB,Goods,674815,F
201406,Exports,204,LB,Goods,127961,F
201406,Exports,206,LB,Goods,8943,F
201406,Exports,405,LB,Goods,877882,F
201406,Exports,406,LB,Goods,116985,F
201406,Exports,409,LB,Goods,4774,F
201406,Exports,810,LB,Goods,341871,F
201406,Imports,1703,LB,Goods,28405,F
201406,Imports,1902,LB,Goods,5594,F
201406,Imports,1904,LB,Goods,314,F
201406,Imports,2001,LB,Goods,3497,F
201406,Imports,2005,LB,Goods,14454,F
201406,Imports,2007,LB,Goods,4600,F
201406,Imports,2008,LB,Goods,32104,F
201406,Imports,2009,LB,Goods,5511,F
201406,Exports,2106,LB,Goods,70186,F
201406,Imports,2106,LB,Goods,2747,F
201406,Imports,2202,LB,Goods,3302,F
201406,Imports,2204,LB,Goods,329,F
201406,Exports,2208,LB,Goods,163018,F
201406,Exports,3004,LB,Goods,4098,F
201406,Imports,3301,LB,Goods,12603,F
201406,Imports,3505,LB,Goods,655,F
201406,Exports,3917,LB,Goods,20246,F
201406,Imports,3923,LB,Goods,327,F
201406,Exports,3924,LB,Goods,133,F
201406,Exports,3926,LB,Goods,182,F
201406,Exports,4203,LB,Goods,352,F
201406,Imports,4803,LB,Goods,42919,F
201406,Imports,4823,LB,Goods,202,F
201406,Imports,4901,LB,Goods,5496,F
201406,Exports,4908,LB,Goods,17,F
201406,Exports,4911,LB,Goods,520,F
201406,Exports,6105,LB,Goods,228,F
201406,Exports,6117,LB,Goods,253,F
201406,Exports,6215,LB,Goods,407,F
201406,Imports,6215,LB,Goods,95,F
201406,Exports,6216,LB,Goods,108,F
201406,Exports,6307,LB,Goods,26,F
201406,Exports,6505,LB,Goods,93,F
201406,Imports,7013,LB,Goods,13400,F
201406,Exports,7117,LB,Goods,1478,F
201406,Exports,7308,LB,Goods,34359,F
201406,Exports,8301,LB,Goods,109,F
201406,Exports,8302,LB,Goods,256,F
201406,Exports,8414,LB,Goods,756,F
201406,Imports,8438,LB,Goods,2530,F
201406,Exports,8481,LB,Goods,11440,F
201406,Exports,8504,LB,Goods,3360,F
201406,Exports,8512,LB,Goods,884,F
201406,Exports,8517,LB,Goods,1789,F
201406,Exports,8535,LB,Goods,104748,F
201406,Exports,8536,LB,Goods,1959,F
201406,Exports,8538,LB,Goods,3518,F
201406,Exports,8541,LB,Goods,6836,F
201406,Exports,8544,LB,Goods,55,F
201406,Exports,8708,LB,Goods,99333,F
201406,Imports,8708,LB,Goods,82562,F
201406,Exports,9004,LB,Goods,25,F
201406,Exports,9018,LB,Goods,1460,F
201406,Exports,9019,LB,Goods,65975,F
201406,Exports,9032,LB,Goods,2992,F
201406,Exports,9104,LB,Goods,64,F
