201406,Imports,8511,AR,Goods,826,F
201406,Imports,1703,LK,Goods,2030,F
201406,Imports,8411,FJ,Goods,9122,F
201406,Exports,8512,AR,Goods,72717,F
201406,Imports,1806,LK,Goods,624,F
201406,Exports,8412,FJ,Goods,55525,F
201406,Imports,8512,AR,Goods,446,F
201406,Imports,1902,LK,Goods,503,F
201406,Exports,8413,FJ,Goods,911436,F
201406,Exports,8517,AR,Goods,29647,F
201406,Imports,1903,LK,Goods,72,F
201406,Imports,8413,FJ,Goods,1000,F
201406,Imports,8517,AR,Goods,410,F
201406,Imports,1905,LK,Goods,7553,F
201406,Exports,8414,FJ,Goods,355803,F
201406,Exports,8518,AR,Goods,1643,F
201406,Imports,2001,LK,Goods,27777,F
201406,Exports,8415,FJ,Goods,151406,F
201406,Imports,8523,AR,Goods,2375,F
201406,Imports,2005,LK,Goods,6,F
201406,Exports,8416,FJ,Goods,700,F
201406,Exports,8526,AR,Goods,4135,F
201406,Imports,2008,LK,Goods,5968,F
201406,Exports,8417,FJ,Goods,6450,F
201406,Exports,8530,AR,Goods,20270,F
201406,Imports,2009,LK,Goods,290,F
201406,Exports,8418,FJ,Goods,624573,F
201406,Exports,8531,AR,Goods,2087,F
201406,Imports,2101,LK,Goods,310,F
201406,Exports,8419,FJ,Goods,210645,F
201406,Imports,8536,AR,Goods,2157,F
201406,Imports,2103,LK,Goods,4245,F
201406,Imports,8419,FJ,Goods,3399,F
201406,Exports,8537,AR,Goods,2174,F
201406,Imports,2104,LK,Goods,447,F
201406,Exports,8421,FJ,Goods,184188,F
201406,Exports,8541,AR,Goods,2926,F
201406,Imports,2106,LK,Goods,327158,F
201406,Exports,8422,FJ,Goods,214558,F
201406,Exports,8543,AR,Goods,29444,F
201406,Imports,2202,LK,Goods,4115,F
201406,Exports,8423,FJ,Goods,720,F
201406,Imports,8544,AR,Goods,1722,F
201406,Imports,2209,LK,Goods,849,F
201406,Exports,8424,FJ,Goods,175799,F
201406,Imports,8703,AR,Goods,2005401,F
201406,Imports,2302,LK,Goods,114940,F
201406,Imports,8424,FJ,Goods,300,F
201406,Exports,8708,AR,Goods,27679,F
201406,Exports,2507,LK,Goods,80616,F
201406,Exports,8425,FJ,Goods,69500,F
201406,Imports,8708,AR,Goods,95311,F
201406,Exports,2508,LK,Goods,10260,F
201406,Imports,8425,FJ,Goods,9122,F
201406,Imports,8714,AR,Goods,6188,F
201406,Exports,2710,LK,Goods,1711,F
201406,Exports,8426,FJ,Goods,129781,F
201406,Imports,2710,LK,Goods,55879,F
201406,Exports,8903,AR,Goods,15335,F
201406,Exports,8427,FJ,Goods,432731,F
201406,Imports,3004,LK,Goods,1696,F
201406,Imports,9013,AR,Goods,1639,F
201406,Imports,8427,FJ,Goods,85526,F
201406,Exports,3208,LK,Goods,104585,F
201406,Exports,9018,AR,Goods,254225,F
201406,Exports,8428,FJ,Goods,71252,F
201406,Exports,3214,LK,Goods,19870,F
201406,Exports,9019,AR,Goods,1153,F
201406,Exports,8429,FJ,Goods,1189817,F
201406,Imports,3301,LK,Goods,1102,F
201406,Imports,9019,AR,Goods,1398,F
201406,Exports,8430,FJ,Goods,151700,F
201406,Imports,3303,LK,Goods,13180,F
201406,Imports,9021,AR,Goods,2143,F
201406,Exports,8431,FJ,Goods,612094,F
201406,Imports,3304,LK,Goods,47250,F
201406,Exports,9026,AR,Goods,3508,F
201406,Imports,8431,FJ,Goods,8143,F
201406,Imports,3305,LK,Goods,30381,F
201406,Exports,9028,AR,Goods,46431,F
201406,Exports,8432,FJ,Goods,4780,F
201406,Imports,3306,LK,Goods,630,F
201406,Imports,9030,AR,Goods,6776,F
201406,Exports,8433,FJ,Goods,49703,F
201406,Imports,3307,LK,Goods,598,F
201406,Exports,9031,AR,Goods,22012,F
201406,Exports,8434,FJ,Goods,17553,F
201406,Imports,3401,LK,Goods,3836,F
201406,Imports,9401,AR,Goods,10443,F
201406,Exports,8435,FJ,Goods,919,F
201406,Exports,3501,LK,Goods,365783,F
201406,Exports,9506,AR,Goods,5324,F
201406,Exports,8436,FJ,Goods,136227,F
201406,Exports,3806,LK,Goods,203,F
201406,Imports,9602,AR,Goods,36,F
201406,Exports,8438,FJ,Goods,75612,F
201406,Exports,3807,LK,Goods,207982,F
201406,Imports,9809,AR,Goods,413859,F
201406,Exports,8439,FJ,Goods,89819,F
201406,Exports,3814,LK,Goods,911,F
201406,Exports,202,AS,Goods,366379,F
201406,Exports,8441,FJ,Goods,31200,F
201406,Exports,3815,LK,Goods,5090,F
201406,Exports,204,AS,Goods,354944,F
201406,Exports,8442,FJ,Goods,44139,F
201406,Exports,3823,LK,Goods,29189,F
201406,Exports,307,AS,Goods,13310,F
201406,Exports,8443,FJ,Goods,1025236,F
201406,Exports,3824,LK,Goods,3750,F
201406,Exports,401,AS,Goods,35060,F
201406,Exports,8448,FJ,Goods,3650,F
201406,Exports,3907,LK,Goods,4582,F
201406,Exports,402,AS,Goods,69437,F
201406,Exports,8450,FJ,Goods,37847,F
201406,Imports,8501,AE,Goods,6431,F
201406,Exports,8502,AE,Goods,111894,F
201406,Exports,8503,AE,Goods,186,F
201406,Exports,8504,AE,Goods,11135,F
201406,Exports,8505,AE,Goods,804,F
201406,Exports,8506,AE,Goods,849,F
201406,Exports,8507,AE,Goods,1878,F
201406,Exports,8508,AE,Goods,60,F
201406,Exports,8509,AE,Goods,6337,F
201406,Exports,8511,AE,Goods,69682,F
201406,Imports,8511,AE,Goods,7939,F
201406,Exports,8512,AE,Goods,823,F
201406,Imports,8512,AE,Goods,1493,F
201406,Exports,8516,AE,Goods,206173,F
201406,Exports,8517,AE,Goods,1845576,F
201406,Exports,8518,AE,Goods,1698,F
201406,Imports,8518,AE,Goods,5017,F
201406,Exports,8523,AE,Goods,26205,F
201406,Imports,8523,AE,Goods,77,F
201406,Exports,8525,AE,Goods,2739,F
201406,Imports,8525,AE,Goods,4383,F
201406,Exports,8526,AE,Goods,5870,F
201406,Exports,8528,AE,Goods,3500,F
201406,Imports,8529,AE,Goods,1360,F
201406,Exports,8530,AE,Goods,18881,F
201406,Exports,8531,AE,Goods,1154,F
201406,Exports,8533,AE,Goods,344,F
201406,Exports,8535,AE,Goods,5694,F
201406,Exports,8536,AE,Goods,10557,F
201406,Imports,8536,AE,Goods,807,F
